source,target,weight
10943,1443,1.0
10944,3162,1.0
10944,11111,1.0
10945,6034,1.0
10945,7437,1.0
10945,10088,1.0
10945,11225,1.0
10946,1469,1.0
10946,3524,1.0
10946,6830,1.0
10946,8521,1.0
10946,8659,1.0
10946,11831,1.0
10947,816,1.0
10947,1933,1.0
10947,5851,1.0
10947,6727,1.0
10947,8555,1.0
10947,9075,1.0
10947,9398,1.0
10947,11480,1.0
10947,11923,1.0
10948,3727,1.0
10948,9546,1.0
10948,10104,1.0
10948,10166,1.0
10948,10816,1.0
10949,3599,1.0
10949,7678,1.0
10949,7979,1.0
10949,8380,1.0
10949,8758,1.0
10949,11149,1.0
10950,2784,1.0
10950,3687,1.0
10950,3913,1.0
10950,7008,1.0
10950,7603,1.0
10950,8145,1.0
10950,8343,1.0
10950,11382,1.0
10951,1920,1.0
10951,6154,1.0
10951,7424,1.0
10951,8016,1.0
10951,11033,1.0
10952,816,1.0
10952,1933,1.0
10952,3404,1.0
10952,8136,1.0
10952,8555,1.0
10952,8784,1.0
10952,10396,1.0
10952,11426,1.0
10953,11010,1.0
10954,1260,1.0
10954,2938,1.0
10954,3634,1.0
10954,6944,1.0
10954,8727,1.0
10954,9126,1.0
10954,10384,1.0
10954,10996,1.0
10954,11495,1.0
10954,11520,1.0
10954,11945,1.0
10955,1486,1.0
10955,2268,1.0
10955,7406,1.0
10955,7451,1.0
10955,8140,1.0
10956,2893,1.0
10956,3901,1.0
10956,6257,1.0
10956,7721,1.0
10956,7765,1.0
10956,9733,1.0
10956,9897,1.0
10957,2174,1.0
10957,10958,1.0
10957,10991,1.0
10957,11142,1.0
10957,11377,1.0
10958,10957,1.0
10958,10959,1.0
10958,11142,1.0
10958,11376,1.0
10959,1791,1.0
10959,3126,1.0
10959,10958,1.0
10959,10990,1.0
10959,11376,1.0
10960,10963,1.0
10960,11123,1.0
10960,11172,1.0
10960,11305,1.0
10960,11508,1.0
10960,11672,1.0
10961,542,1.0
10961,2989,1.0
10961,11121,1.0
10961,11303,1.0
10961,11304,1.0
10961,11305,1.0
10961,11376,1.0
10961,11668,1.0
10961,11727,1.0
10962,7584,1.0
10962,10257,1.0
10962,11699,1.0
10963,3105,1.0
10963,8624,1.0
10963,10960,1.0
10963,11001,1.0
10963,11316,1.0
10963,11466,1.0
10963,11727,1.0
10964,11564,1.0
10965,4853,1.0
10965,10966,1.0
10965,11298,1.0
10965,11302,1.0
10966,3027,1.0
10966,3228,1.0
10966,4794,1.0
10966,5568,1.0
10966,7094,1.0
10966,10216,1.0
10966,10719,1.0
10966,10965,1.0
10967,1850,1.0
10967,8865,1.0
10967,9838,1.0
10968,7409,1.0
10969,9517,1.0
10970,378,1.0
10970,11445,1.0
10971,3473,1.0
10971,3985,1.0
10971,10972,1.0
10971,11322,1.0
10972,3616,1.0
10972,10971,1.0
10973,8557,1.0
10973,8722,1.0
10973,8859,1.0
10973,9131,1.0
10973,9679,1.0
10974,298,1.0
10974,3359,1.0
10974,7853,1.0
10974,8623,1.0
10974,9575,1.0
10974,11031,1.0
10974,11148,1.0
10974,11366,1.0
10974,11656,1.0
10975,1845,1.0
10975,1951,1.0
10975,2978,1.0
10975,3444,1.0
10975,9598,1.0
10975,11474,1.0
10976,11251,1.0
10976,11470,1.0
10976,11556,1.0
10976,11693,1.0
10977,3063,1.0
10977,8858,1.0
10977,9837,1.0
10977,11174,1.0
10978,2877,1.0
10978,3595,1.0
10978,5430,1.0
10978,5693,1.0
10978,5747,1.0
10978,8492,1.0
10978,9373,1.0
10978,10837,1.0
10979,2620,1.0
10979,2735,1.0
10979,4044,1.0
10979,6756,1.0
10979,9154,1.0
10979,11379,1.0
10980,5874,1.0
10981,10227,1.0
10982,3027,1.0
10982,5483,1.0
10982,10361,1.0
10982,10362,1.0
10982,11173,1.0
10983,1582,1.0
10983,3076,1.0
10983,3239,1.0
10983,5546,1.0
10983,6838,1.0
10983,8587,1.0
10983,8954,1.0
10983,8972,1.0
10983,9568,1.0
10983,10993,1.0
10983,11129,1.0
10984,1547,1.0
10984,1807,1.0
10984,2225,1.0
10984,4168,1.0
10984,11479,1.0
10985,8693,1.0
10986,3952,1.0
10987,2904,1.0
10987,3135,1.0
10987,3217,1.0
10987,8861,1.0
10987,9577,1.0
10988,2933,1.0
10988,3023,1.0
10988,3226,1.0
10988,3426,1.0
10988,9251,1.0
10988,11058,1.0
10989,9698,1.0
10989,11058,1.0
10989,11059,1.0
10990,3126,1.0
10990,10959,1.0
10991,1463,1.0
10991,4119,1.0
10991,7833,1.0
10991,10957,1.0
10991,11010,1.0
10991,11370,1.0
10991,11625,1.0
10992,518,1.0
10992,2384,1.0
10992,4072,1.0
10992,4133,1.0
10992,7647,1.0
10992,7751,1.0
10992,10276,1.0
10992,10744,1.0
10993,6891,1.0
10993,10983,1.0
10994,2231,1.0
10994,5150,1.0
10994,7904,1.0
10994,10781,1.0
10995,7338,1.0
10995,7786,1.0
10995,7881,1.0
10995,8854,1.0
10995,9477,1.0
10995,9871,1.0
10995,11940,1.0
10996,2456,1.0
10996,9417,1.0
10996,10954,1.0
10996,11245,1.0
10996,11497,1.0
10996,11520,1.0
10997,11724,1.0
10998,856,1.0
10998,10282,1.0
10999,3737,1.0
10999,7276,1.0
10999,9776,1.0
10999,11541,1.0
11000,9218,1.0
11000,10314,1.0
11000,11507,1.0
11001,10963,1.0
11001,11002,1.0
11001,11569,1.0
11001,11680,1.0
11002,243,1.0
11002,3023,1.0
11002,3105,1.0
11002,5565,1.0
11002,11001,1.0
11002,11058,1.0
11002,11508,1.0
11002,11565,1.0
11002,11670,1.0
11003,858,1.0
11003,11073,1.0
11003,11075,1.0
11003,11303,1.0
11003,11304,1.0
11003,11376,1.0
11003,11667,1.0
11004,220,1.0
11004,5729,1.0
11004,7787,1.0
11004,9213,1.0
11004,9214,1.0
11004,10423,1.0
11004,11890,1.0
11004,12029,1.0
11005,11316,1.0
11005,11372,1.0
11006,1680,1.0
11007,2926,1.0
11007,3714,1.0
11007,4879,1.0
11007,10742,1.0
11007,11008,1.0
11007,11298,1.0
11007,11302,1.0
11007,11571,1.0
11008,2926,1.0
11008,11007,1.0
11008,11307,1.0
11008,11351,1.0
11008,11369,1.0
11008,11561,1.0
11008,11673,1.0
11009,3790,1.0
11009,8917,1.0
11009,10225,1.0
11010,18,1.0
11010,10328,1.0
11010,10953,1.0
11010,10991,1.0
11010,11750,1.0
11011,1677,1.0
11011,7714,1.0
11011,8469,1.0
11011,9429,1.0
11011,10923,1.0
11011,11969,1.0
11012,7483,1.0
11012,7892,1.0
11012,9584,1.0
11012,11296,1.0
11012,11523,1.0
11013,11078,1.0
11014,10335,1.0
11015,6040,1.0
11015,7504,1.0
11015,7825,1.0
11015,9247,1.0
11016,1494,1.0
11016,7428,1.0
11016,7525,1.0
11016,8078,1.0
11016,8675,1.0
11016,8707,1.0
11016,11548,1.0
11017,1726,1.0
11017,2200,1.0
11017,10934,1.0
11018,3903,1.0
11018,4263,1.0
11018,5189,1.0
11018,5445,1.0
11018,5781,1.0
11019,1596,1.0
11019,1635,1.0
11019,2997,1.0
11019,5659,1.0
11019,10914,1.0
11019,11587,1.0
11019,11906,1.0
11020,8758,1.0
11021,43,1.0
11021,1373,1.0
11021,2333,1.0
11021,2454,1.0
11021,2835,1.0
11021,4512,1.0
11021,6028,1.0
11021,10161,1.0
11022,2050,1.0
11022,2193,1.0
11022,4366,1.0
11022,5191,1.0
11022,5905,1.0
11022,6102,1.0
11023,2715,1.0
11023,6330,1.0
11024,6891,1.0
11025,504,1.0
11025,11271,1.0
11026,901,1.0
11026,3264,1.0
11026,7287,1.0
11026,7715,1.0
11026,8101,1.0
11026,11047,1.0
11026,11904,1.0
11026,12038,1.0
11027,5741,1.0
11028,9518,1.0
11029,8614,1.0
11029,9112,1.0
11029,9718,1.0
11029,9832,1.0
11030,3247,1.0
11030,3559,1.0
11030,4080,1.0
11030,5240,1.0
11031,871,1.0
11031,7173,1.0
11031,7591,1.0
11031,8623,1.0
11031,10974,1.0
11031,11056,1.0
11031,11125,1.0
11031,11366,1.0
11031,11721,1.0
11032,8657,1.0
11032,9028,1.0
11032,9087,1.0
11032,9196,1.0
11032,11119,1.0
11032,11430,1.0
11033,861,1.0
11033,2344,1.0
11033,7188,1.0
11033,8800,1.0
11033,10179,1.0
11033,10582,1.0
11033,10951,1.0
11033,11958,1.0
11034,91,1.0
11035,1915,1.0
11035,4120,1.0
11035,5570,1.0
11035,8930,1.0
11035,9514,1.0
11035,11197,1.0
11035,11539,1.0
11035,11547,1.0
11036,1727,1.0
11036,3063,1.0
11036,4700,1.0
11036,9295,1.0
11036,9335,1.0
11036,11058,1.0
11036,11287,1.0
11036,11451,1.0
11036,11682,1.0
11037,3527,1.0
11037,4064,1.0
11037,5485,1.0
11037,8883,1.0
11037,9010,1.0
11037,9507,1.0
11038,4111,1.0
11038,5531,1.0
11038,5643,1.0
11039,10802,1.0
11039,10922,1.0
11040,18,1.0
11040,5389,1.0
11040,9151,1.0
11040,9188,1.0
11040,10279,1.0
11040,11419,1.0
11041,2238,1.0
11041,2330,1.0
11041,8419,1.0
11042,861,1.0
11042,2179,1.0
11042,2196,1.0
11042,4290,1.0
11042,7562,1.0
11042,9465,1.0
11042,10503,1.0
11043,9244,1.0
11043,11643,1.0
11044,282,1.0
11044,1293,1.0
11044,1766,1.0
11044,1872,1.0
11044,3487,1.0
11044,3506,1.0
11044,3721,1.0
11044,6680,1.0
11044,9701,1.0
11044,9874,1.0
11044,11441,1.0
11045,3264,1.0
11045,3722,1.0
11045,9139,1.0
11045,9786,1.0
11045,12023,1.0
11046,9068,1.0
11046,9256,1.0
11046,9398,1.0
11046,9817,1.0
11046,9870,1.0
11046,10004,1.0
11046,11426,1.0
11046,11761,1.0
11047,613,1.0
11047,1027,1.0
11047,2191,1.0
11047,3100,1.0
11047,4723,1.0
11047,7708,1.0
11047,10935,1.0
11047,11026,1.0
11048,816,1.0
11048,8555,1.0
11048,8784,1.0
11048,9448,1.0
11048,9451,1.0
11048,11426,1.0
11048,11761,1.0
11049,600,1.0
11049,5196,1.0
11049,9092,1.0
11049,9864,1.0
11050,2731,1.0
11051,1073,1.0
11051,2461,1.0
11051,4253,1.0
11051,5087,1.0
11051,9820,1.0
11051,10433,1.0
11052,11558,1.0
11053,2963,1.0
11053,9064,1.0
11054,3305,1.0
11054,11307,1.0
11055,8858,1.0
11056,871,1.0
11056,1616,1.0
11056,3008,1.0
11056,3168,1.0
11056,3514,1.0
11056,7591,1.0
11056,7880,1.0
11056,11031,1.0
11056,11125,1.0
11056,11200,1.0
11056,11361,1.0
11056,11656,1.0
11057,713,1.0
11057,2588,1.0
11057,3002,1.0
11057,3003,1.0
11057,3182,1.0
11057,8660,1.0
11057,8765,1.0
11057,9659,1.0
11057,11248,1.0
11057,11830,1.0
11057,11972,1.0
11058,2933,1.0
11058,3226,1.0
11058,3426,1.0
11058,3609,1.0
11058,3631,1.0
11058,10988,1.0
11058,10989,1.0
11058,11002,1.0
11058,11036,1.0
11058,11287,1.0
11059,3024,1.0
11059,10989,1.0
11059,11124,1.0
11059,11563,1.0
11059,11669,1.0
11060,1274,1.0
11060,3438,1.0
11060,4054,1.0
11061,2207,1.0
11061,3017,1.0
11061,7525,1.0
11061,9226,1.0
11061,10920,1.0
11061,11189,1.0
11061,11485,1.0
11061,11548,1.0
11062,294,1.0
11062,1084,1.0
11062,3223,1.0
11062,3524,1.0
11062,8814,1.0
11062,9213,1.0
11062,9214,1.0
11062,10313,1.0
11062,11831,1.0
11062,11890,1.0
11063,3667,1.0
11064,5186,1.0
11064,6084,1.0
11065,3249,1.0
11065,11788,1.0
11066,5656,1.0
11067,652,1.0
11067,3610,1.0
11067,7851,1.0
11067,7881,1.0
11068,4119,1.0
11068,5414,1.0
11068,8136,1.0
11069,1939,1.0
11069,11182,1.0
11070,34,1.0
11070,2372,1.0
11070,5183,1.0
11070,7141,1.0
11070,7345,1.0
11070,8641,1.0
11070,9989,1.0
11071,8936,1.0
11071,9068,1.0
11071,9110,1.0
11071,9842,1.0
11071,11425,1.0
11071,11438,1.0
11071,11647,1.0
11072,2230,1.0
11073,858,1.0
11073,1518,1.0
11073,11003,1.0
11073,11075,1.0
11074,8647,1.0
11074,9231,1.0
11074,11075,1.0
11074,11667,1.0
11075,858,1.0
11075,11003,1.0
11075,11073,1.0
11075,11074,1.0
11075,11300,1.0
11075,11521,1.0
11076,11536,1.0
11076,11721,1.0
11077,1927,1.0
11077,1928,1.0
11077,2606,1.0
11078,5334,1.0
11078,8519,1.0
11078,10209,1.0
11078,10348,1.0
11078,11013,1.0
11078,11180,1.0
11079,1928,1.0
11079,11724,1.0
11080,4249,1.0
11080,7882,1.0
11080,8316,1.0
11080,11126,1.0
11080,11195,1.0
11080,11308,1.0
11080,11686,1.0
11081,5970,1.0
11081,10690,1.0
11082,1515,1.0
11082,3233,1.0
11082,3553,1.0
11082,3633,1.0
11082,6155,1.0
11082,9182,1.0
11082,9535,1.0
11082,11147,1.0
11083,1608,1.0
11083,4631,1.0
11083,11827,1.0
11084,1679,1.0
11084,9187,1.0
11084,9429,1.0
11084,10712,1.0
11085,3359,1.0
11085,5473,1.0
11085,7853,1.0
11085,11086,1.0
11085,11294,1.0
11086,5473,1.0
11086,11085,1.0
11087,544,1.0
11087,2001,1.0
11087,2775,1.0
11087,5401,1.0
11087,11198,1.0
11087,11243,1.0
11087,11332,1.0
11088,290,1.0
11088,1519,1.0
11088,9982,1.0
11089,421,1.0
11090,2068,1.0
11090,4571,1.0
11090,8492,1.0
11090,10245,1.0
11090,10694,1.0
11090,10886,1.0
11091,8424,1.0
11092,4297,1.0
11093,5859,1.0
11094,8316,1.0
11095,11211,1.0
11096,6728,1.0
11096,9190,1.0
11096,10872,1.0
11096,11597,1.0
11097,285,1.0
11097,9346,1.0
11097,10510,1.0
11097,11337,1.0
11098,3529,1.0
11099,306,1.0
11099,1859,1.0
11099,2904,1.0
11099,3276,1.0
11099,4384,1.0
11099,6804,1.0
11100,3370,1.0
11100,4099,1.0
11101,10295,1.0
11101,11943,1.0
11102,644,1.0
11102,1038,1.0
11102,1324,1.0
11102,5003,1.0
11102,6738,1.0
11102,7183,1.0
11102,8884,1.0
11102,9850,1.0
11103,561,1.0
11103,1415,1.0
11103,9315,1.0
11103,11203,1.0
11103,11611,1.0
11103,11623,1.0
11104,9637,1.0
11105,3556,1.0
11105,5543,1.0
11105,5709,1.0
11105,7435,1.0
11106,286,1.0
11106,3119,1.0
11106,7158,1.0
11106,7369,1.0
11106,9026,1.0
11106,9150,1.0
11106,9289,1.0
11106,9347,1.0
11106,9406,1.0
11106,11888,1.0
11107,10574,1.0
11107,11341,1.0
11108,8039,1.0
11108,9770,1.0
11109,1972,1.0
11109,4453,1.0
11109,7388,1.0
11109,7647,1.0
11109,8276,1.0
11109,9634,1.0
11109,10269,1.0
11109,10552,1.0
11110,3231,1.0
11110,5228,1.0
11110,5263,1.0
11110,6903,1.0
11110,10037,1.0
11111,5362,1.0
11111,5843,1.0
11111,8715,1.0
11111,10202,1.0
11111,10342,1.0
11111,10917,1.0
11111,10944,1.0
11111,11211,1.0
11112,2997,1.0
11112,3459,1.0
11112,9543,1.0
11112,9696,1.0
11112,11995,1.0
11113,3976,1.0
11113,8265,1.0
11113,9749,1.0
11113,11375,1.0
11114,224,1.0
11115,4273,1.0
11115,11822,1.0
11116,3420,1.0
11116,8368,1.0
11116,8446,1.0
11116,8469,1.0
11116,10686,1.0
11116,11515,1.0
11117,3398,1.0
11118,2901,1.0
11118,11332,1.0
11119,491,1.0
11119,1750,1.0
11119,3236,1.0
11119,8751,1.0
11119,11032,1.0
11119,11491,1.0
11120,1663,1.0
11120,1695,1.0
11120,3563,1.0
11120,9725,1.0
11120,11465,1.0
11121,542,1.0
11121,3363,1.0
11121,10961,1.0
11121,11305,1.0
11122,8334,1.0
11122,10922,1.0
11122,11123,1.0
11123,1588,1.0
11123,10960,1.0
11123,11122,1.0
11123,11508,1.0
11123,11511,1.0
11123,11668,1.0
11123,11672,1.0
11124,3064,1.0
11124,11059,1.0
11124,11286,1.0
11124,11299,1.0
11124,11367,1.0
11124,11563,1.0
11124,11631,1.0
11124,11669,1.0
11125,1462,1.0
11125,10390,1.0
11125,11031,1.0
11125,11056,1.0
11125,11200,1.0
11125,11317,1.0
11125,11361,1.0
11125,11366,1.0
11125,11560,1.0
11125,11561,1.0
11126,486,1.0
11126,3897,1.0
11126,4249,1.0
11126,9076,1.0
11126,11080,1.0
11126,11297,1.0
11126,11308,1.0
11126,11513,1.0
11127,190,1.0
11127,3071,1.0
11127,8755,1.0
11127,9239,1.0
11127,11183,1.0
11127,11287,1.0
11127,11293,1.0
11128,4883,1.0
11129,1595,1.0
11129,3782,1.0
11129,4291,1.0
11129,5809,1.0
11129,10983,1.0
11129,12025,1.0
11130,5546,1.0
11130,8590,1.0
11131,3102,1.0
11131,9527,1.0
11132,11790,1.0
11133,1636,1.0
11133,4184,1.0
11133,7590,1.0
11133,9390,1.0
11133,11844,1.0
11133,11978,1.0
11134,463,1.0
11134,812,1.0
11134,1192,1.0
11134,3112,1.0
11135,3322,1.0
11135,3613,1.0
11135,5255,1.0
11136,1900,1.0
11136,4071,1.0
11136,10407,1.0
11136,10715,1.0
11136,10859,1.0
11137,4053,1.0
11137,7553,1.0
11137,9884,1.0
11138,11771,1.0
11139,3370,1.0
11140,1535,1.0
11140,3481,1.0
11140,8738,1.0
11140,9000,1.0
11140,9810,1.0
11140,9868,1.0
11140,9872,1.0
11140,11582,1.0
11140,11586,1.0
11140,12012,1.0
11141,1848,1.0
11141,3135,1.0
11141,3327,1.0
11141,3433,1.0
11142,10957,1.0
11142,10958,1.0
11142,11376,1.0
11143,725,1.0
11143,1904,1.0
11143,3197,1.0
11143,9625,1.0
11143,9703,1.0
11143,11404,1.0
11143,11459,1.0
11143,11510,1.0
11144,3288,1.0
11144,8422,1.0
11145,1927,1.0
11145,7482,1.0
11145,10350,1.0
11146,546,1.0
11146,5592,1.0
11147,2146,1.0
11147,6968,1.0
11147,8948,1.0
11147,11082,1.0
11147,11989,1.0
11148,8071,1.0
11148,10974,1.0
11149,6469,1.0
11149,8189,1.0
11149,8895,1.0
11149,10949,1.0
11149,11409,1.0
11150,149,1.0
11150,6778,1.0
11150,8918,1.0
11150,9820,1.0
11150,11619,1.0
11150,11997,1.0
11151,267,1.0
11151,269,1.0
11151,2009,1.0
11151,3266,1.0
11151,4599,1.0
11151,4708,1.0
11151,8543,1.0
11151,8597,1.0
11151,8905,1.0
11152,1517,1.0
11152,5297,1.0
11152,8411,1.0
11152,10291,1.0
11152,11154,1.0
11153,2895,1.0
11153,3350,1.0
11153,5664,1.0
11153,6285,1.0
11154,8554,1.0
11154,10291,1.0
11154,10900,1.0
11154,11152,1.0
11155,622,1.0
11155,635,1.0
11155,665,1.0
11155,9401,1.0
11155,9907,1.0
11156,4012,1.0
11156,11509,1.0
11157,1100,1.0
11157,1150,1.0
11157,1681,1.0
11157,3113,1.0
11157,4834,1.0
11157,7878,1.0
11158,2663,1.0
11158,3385,1.0
11158,3738,1.0
11158,4102,1.0
11158,7134,1.0
11158,7616,1.0
11158,7818,1.0
11158,9700,1.0
11158,9774,1.0
11159,3709,1.0
11159,9549,1.0
11160,7584,1.0
11160,10410,1.0
11160,11477,1.0
11160,11485,1.0
11161,1641,1.0
11162,1588,1.0
11162,1939,1.0
11162,2911,1.0
11162,3200,1.0
11162,11412,1.0
11163,2002,1.0
11163,4358,1.0
11163,7218,1.0
11163,9187,1.0
11164,10096,1.0
11165,1101,1.0
11165,2266,1.0
11165,3254,1.0
11165,3920,1.0
11165,4445,1.0
11165,5621,1.0
11165,7367,1.0
11165,7952,1.0
11165,8816,1.0
11165,9604,1.0
11166,2068,1.0
11166,8481,1.0
11166,10223,1.0
11167,6772,1.0
11167,8863,1.0
11167,9780,1.0
11168,1734,1.0
11168,2455,1.0
11168,3775,1.0
11168,7558,1.0
11168,8938,1.0
11168,9617,1.0
11168,10054,1.0
11169,4615,1.0
11169,5486,1.0
11169,10266,1.0
11170,435,1.0
11170,605,1.0
11170,3802,1.0
11171,2047,1.0
11171,4433,1.0
11171,9085,1.0
11172,243,1.0
11172,8624,1.0
11172,10360,1.0
11172,10960,1.0
11172,11466,1.0
11173,10982,1.0
11174,10977,1.0
11175,2891,1.0
11175,2912,1.0
11175,10352,1.0
11175,11390,1.0
11175,11608,1.0
11176,7970,1.0
11176,9006,1.0
11176,9040,1.0
11176,11635,1.0
11177,740,1.0
11177,4675,1.0
11178,3160,1.0
11178,9040,1.0
11178,11387,1.0
11178,11421,1.0
11178,11469,1.0
11178,11607,1.0
11179,10356,1.0
11179,10938,1.0
11180,2249,1.0
11180,8808,1.0
11180,8999,1.0
11180,9871,1.0
11180,10209,1.0
11180,10344,1.0
11180,10348,1.0
11180,10878,1.0
11180,11078,1.0
11180,12015,1.0
11181,11877,1.0
11182,1538,1.0
11182,3720,1.0
11182,5520,1.0
11182,10296,1.0
11182,11069,1.0
11183,11127,1.0
11183,11698,1.0
11184,3383,1.0
11184,8803,1.0
11184,8808,1.0
11184,8925,1.0
11184,9803,1.0
11184,9887,1.0
11184,11551,1.0
11185,3714,1.0
11185,4879,1.0
11185,10742,1.0
11185,11641,1.0
11186,1609,1.0
11186,1991,1.0
11186,4003,1.0
11186,7598,1.0
11186,8431,1.0
11186,9636,1.0
11186,10467,1.0
11186,10534,1.0
11187,33,1.0
11187,3486,1.0
11187,6277,1.0
11188,2137,1.0
11188,2413,1.0
11188,5279,1.0
11188,6719,1.0
11188,7356,1.0
11188,7611,1.0
11188,8880,1.0
11188,8920,1.0
11189,3589,1.0
11189,7525,1.0
11189,8310,1.0
11189,11061,1.0
11190,1947,1.0
11190,2279,1.0
11191,3774,1.0
11191,4039,1.0
11191,4364,1.0
11191,4513,1.0
11191,7384,1.0
11191,8236,1.0
11191,8379,1.0
11192,10906,1.0
11193,283,1.0
11193,2682,1.0
11193,5201,1.0
11194,2943,1.0
11194,3253,1.0
11194,4111,1.0
11195,3317,1.0
11195,7882,1.0
11195,11080,1.0
11195,11610,1.0
11196,5599,1.0
11196,5612,1.0
11196,5823,1.0
11196,9051,1.0
11197,1492,1.0
11197,11035,1.0
11198,394,1.0
11198,2775,1.0
11198,11087,1.0
11198,11463,1.0
11199,438,1.0
11199,3276,1.0
11199,5374,1.0
11199,7075,1.0
11199,8178,1.0
11199,10063,1.0
11199,11235,1.0
11199,11450,1.0
11199,11468,1.0
11199,11520,1.0
11200,3168,1.0
11200,7173,1.0
11200,11056,1.0
11200,11125,1.0
11200,11656,1.0
11200,11721,1.0
11201,2001,1.0
11201,4895,1.0
11201,7201,1.0
11202,3743,1.0
11202,5555,1.0
11202,5561,1.0
11202,11716,1.0
11203,299,1.0
11203,3637,1.0
11203,8727,1.0
11203,9192,1.0
11203,9315,1.0
11203,11103,1.0
11203,11322,1.0
11203,11611,1.0
11204,3615,1.0
11204,4469,1.0
11204,8837,1.0
11204,9899,1.0
11204,11279,1.0
11204,11338,1.0
11204,12061,1.0
11205,3073,1.0
11205,11345,1.0
11205,11590,1.0
11206,1665,1.0
11206,4683,1.0
11206,5729,1.0
11206,7722,1.0
11207,766,1.0
11207,1435,1.0
11207,1635,1.0
11207,8714,1.0
11207,8935,1.0
11207,9019,1.0
11207,9956,1.0
11208,10361,1.0
11209,6630,1.0
11210,11372,1.0
11211,2924,1.0
11211,5362,1.0
11211,11095,1.0
11211,11111,1.0
11211,11324,1.0
11212,1826,1.0
11212,2096,1.0
11212,9006,1.0
11212,11343,1.0
11212,11448,1.0
11212,11551,1.0
11212,11690,1.0
11213,871,1.0
11214,3712,1.0
11215,1706,1.0
11215,1824,1.0
11215,1858,1.0
11215,3161,1.0
11215,11251,1.0
11215,11428,1.0
11215,11489,1.0
11215,11493,1.0
11215,11556,1.0
11216,2980,1.0
11216,6594,1.0
11216,8156,1.0
11216,8753,1.0
11217,10283,1.0
11218,1675,1.0
11218,1909,1.0
11218,2230,1.0
11218,6154,1.0
11218,8621,1.0
11218,11590,1.0
11219,1731,1.0
11219,5763,1.0
11219,5767,1.0
11219,10838,1.0
11219,11409,1.0
11220,3485,1.0
11220,6374,1.0
11221,8645,1.0
11221,9346,1.0
11221,11245,1.0
11221,11246,1.0
11221,11545,1.0
11221,11592,1.0
11222,7559,1.0
11223,3420,1.0
11223,11499,1.0
11223,11867,1.0
11224,8033,1.0
11224,8200,1.0
11225,3610,1.0
11225,10451,1.0
11225,10945,1.0
11226,6810,1.0
11226,11282,1.0
11227,1577,1.0
11227,1660,1.0
11227,9676,1.0
11227,10223,1.0
11227,10281,1.0
11227,10405,1.0
11227,10794,1.0
11227,11519,1.0
11228,1954,1.0
11228,4653,1.0
11228,8001,1.0
11228,8144,1.0
11228,8455,1.0
11228,8471,1.0
11228,10294,1.0
11228,10314,1.0
11228,10737,1.0
11229,1490,1.0
11229,2997,1.0
11229,3459,1.0
11229,5545,1.0
11229,8659,1.0
11229,9689,1.0
11229,10676,1.0
11229,11703,1.0
11230,788,1.0
11230,1019,1.0
11230,3855,1.0
11231,165,1.0
11231,1077,1.0
11231,3692,1.0
11231,5112,1.0
11231,5156,1.0
11231,5400,1.0
11231,9104,1.0
11232,2891,1.0
11232,3525,1.0
11232,8960,1.0
11232,9381,1.0
11232,10026,1.0
11232,11388,1.0
11232,11797,1.0
11233,6712,1.0
11233,10611,1.0
11233,11238,1.0
11234,3522,1.0
11235,438,1.0
11235,2938,1.0
11235,11199,1.0
11235,11247,1.0
11235,11330,1.0
11235,11595,1.0
11236,3197,1.0
11236,11915,1.0
11237,655,1.0
11237,1845,1.0
11237,6881,1.0
11237,8590,1.0
11237,8713,1.0
11237,9793,1.0
11238,2988,1.0
11238,9496,1.0
11238,11233,1.0
11239,11612,1.0
11239,11690,1.0
11240,2096,1.0
11240,10352,1.0
11240,11257,1.0
11240,11390,1.0
11240,11551,1.0
11240,11690,1.0
11241,2978,1.0
11241,8585,1.0
11241,8764,1.0
11241,9377,1.0
11241,11427,1.0
11241,11556,1.0
11242,3058,1.0
11242,3059,1.0
11242,3327,1.0
11242,6804,1.0
11243,2775,1.0
11243,4801,1.0
11243,5480,1.0
11243,7023,1.0
11243,7201,1.0
11243,11087,1.0
11244,3246,1.0
11244,4059,1.0
11244,4378,1.0
11244,6440,1.0
11244,8748,1.0
11244,9791,1.0
11244,10164,1.0
11245,2961,1.0
11245,8645,1.0
11245,10996,1.0
11245,11221,1.0
11245,11246,1.0
11246,11221,1.0
11246,11245,1.0
11246,11497,1.0
11246,11545,1.0
11247,5087,1.0
11247,5621,1.0
11247,9820,1.0
11247,11235,1.0
11247,11594,1.0
11247,11997,1.0
11248,714,1.0
11248,1435,1.0
11248,5851,1.0
11248,6753,1.0
11248,8753,1.0
11248,9028,1.0
11248,9894,1.0
11248,11057,1.0
11248,11830,1.0
11249,11682,1.0
11250,1020,1.0
11250,3390,1.0
11250,4012,1.0
11250,7878,1.0
11250,9742,1.0
11250,11412,1.0
11250,11540,1.0
11250,11558,1.0
11251,5707,1.0
11251,10917,1.0
11251,10976,1.0
11251,11215,1.0
11251,11467,1.0
11251,11489,1.0
11252,3816,1.0
11253,1357,1.0
11254,489,1.0
11254,612,1.0
11254,615,1.0
11254,643,1.0
11254,972,1.0
11254,3176,1.0
11254,6350,1.0
11254,11962,1.0
11255,3160,1.0
11255,5606,1.0
11255,8961,1.0
11255,9295,1.0
11255,11653,1.0
11256,9448,1.0
11257,8867,1.0
11257,10231,1.0
11257,10316,1.0
11257,11240,1.0
11258,11592,1.0
11259,496,1.0
11259,2155,1.0
11259,3062,1.0
11259,5971,1.0
11259,10456,1.0
